,acousticness,album_uri,analysis_url,artist,available_markets,danceability,disc_number,duration_ms_x,duration_ms_y,energy,explicit,href,id,instrumentalness,is_local,key,liveness,loudness,mode,name,popularity,preview_url,release_date,speechiness,tempo,time_signature,track_number,uri,valence
251,0.076,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/12pbmOrWJNjU0TAFZEw2G7,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.609,1,223093,223093,0.89,False,https://api.spotify.com/v1/tracks/12pbmOrWJNjU0TAFZEw2G7,12pbmOrWJNjU0TAFZEw2G7,8.61e-05,False,1,0.0921,-4.258,0,Red,65,,2012-10-22,0.0443,124.971,4,2,spotify:track:12pbmOrWJNjU0TAFZEw2G7,0.603
252,0.0953,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/5VSWBJy08GzBZkddlxpXrq,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.705,1,242760,242760,0.611,False,https://api.spotify.com/v1/tracks/5VSWBJy08GzBZkddlxpXrq,5VSWBJy08GzBZkddlxpXrq,2.68e-06,False,2,0.141,-8.124,1,Treacherous,55,,2012-10-22,0.0342,109.998,4,3,spotify:track:5VSWBJy08GzBZkddlxpXrq,0.378
253,0.00593,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/6RjKVXi31fui9m4dbiGRrL,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.499,1,219720,219720,0.467,False,https://api.spotify.com/v1/tracks/6RjKVXi31fui9m4dbiGRrL,6RjKVXi31fui9m4dbiGRrL,1.65e-06,False,6,0.0361,-6.744,1,I Knew You Were Trouble,74,,2012-10-22,0.0461,76.76,4,4,spotify:track:6RjKVXi31fui9m4dbiGRrL,0.637
254,0.0316,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/0nWn40QE17X0qKfGkLP4Fc,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.606,1,329160,329160,0.603,False,https://api.spotify.com/v1/tracks/0nWn40QE17X0qKfGkLP4Fc,0nWn40QE17X0qKfGkLP4Fc,0.000413,False,0,0.13,-7.79,1,All Too Well,61,,2012-10-22,0.0241,93.02,4,5,spotify:track:0nWn40QE17X0qKfGkLP4Fc,0.334
255,0.00274,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/5ybJm6GczjQOgTqmJ0BomP,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.662,1,232120,232120,0.736,False,https://api.spotify.com/v1/tracks/5ybJm6GczjQOgTqmJ0BomP,5ybJm6GczjQOgTqmJ0BomP,0.000844,False,7,0.0464,-6.511,1,22,68,,2012-10-22,0.0374,104.003,4,6,spotify:track:5ybJm6GczjQOgTqmJ0BomP,0.674
256,0.0202,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/4zFLQSVz08MGPWhagm7vMr,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.565,1,244560,244560,0.485,False,https://api.spotify.com/v1/tracks/4zFLQSVz08MGPWhagm7vMr,4zFLQSVz08MGPWhagm7vMr,5.06e-05,False,4,0.183,-7.292,1,I Almost Do,57,,2012-10-22,0.027,145.844,4,7,spotify:track:4zFLQSVz08MGPWhagm7vMr,0.233
257,0.0105,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/1F6oGPF75u9RuHH4BGx9Bf,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.624,1,193146,193147,0.685,False,https://api.spotify.com/v1/tracks/1F6oGPF75u9RuHH4BGx9Bf,1F6oGPF75u9RuHH4BGx9Bf,2.22e-05,False,7,0.126,-5.902,1,We Are Never Ever Getting Back Together,70,,2012-10-22,0.12,86.059,4,8,spotify:track:1F6oGPF75u9RuHH4BGx9Bf,0.781
258,0.312,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/6VIE8koSJVH2MtwJbOcfWV,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.729,1,205853,205853,0.747,False,https://api.spotify.com/v1/tracks/6VIE8koSJVH2MtwJbOcfWV,6VIE8koSJVH2MtwJbOcfWV,2.56e-06,False,0,0.0881,-6.659,1,Stay Stay Stay,56,,2012-10-22,0.0243,100.021,4,9,spotify:track:6VIE8koSJVH2MtwJbOcfWV,0.927
259,0.0368,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/4qZ8QdfmZluZMtBhq6PXOj,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.515,1,299013,299013,0.445,False,https://api.spotify.com/v1/tracks/4qZ8QdfmZluZMtBhq6PXOj,4qZ8QdfmZluZMtBhq6PXOj,2.17e-06,False,2,0.101,-7.075,1,The Last Time,57,,2012-10-22,0.0275,94.084,4,10,spotify:track:4qZ8QdfmZluZMtBhq6PXOj,0.115
260,0.0157,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/3jLvoOf3s8YQWRRlFoc7DO,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.625,1,202960,202960,0.814,False,https://api.spotify.com/v1/tracks/3jLvoOf3s8YQWRRlFoc7DO,3jLvoOf3s8YQWRRlFoc7DO,0.00228,False,9,0.0972,-6.691,1,Holy Ground,54,,2012-10-22,0.0791,157.054,4,11,spotify:track:3jLvoOf3s8YQWRRlFoc7DO,0.641
261,0.611,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/5vw7C7yF2KWbfwP7KupXs6,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.628,1,284866,284867,0.343,False,https://api.spotify.com/v1/tracks/5vw7C7yF2KWbfwP7KupXs6,5vw7C7yF2KWbfwP7KupXs6,0.0251,False,7,0.0805,-12.432,1,Sad Beautiful Tragic,53,,2012-10-22,0.029,129.973,3,12,spotify:track:5vw7C7yF2KWbfwP7KupXs6,0.247
262,0.0356,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/3A3L0qpT4zgCsvOXYIut3V,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.709,1,240266,240267,0.502,False,https://api.spotify.com/v1/tracks/3A3L0qpT4zgCsvOXYIut3V,3A3L0qpT4zgCsvOXYIut3V,0.0,False,4,0.132,-7.606,1,The Lucky One,53,,2012-10-22,0.0375,117.943,4,13,spotify:track:3A3L0qpT4zgCsvOXYIut3V,0.518
263,0.349,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/2si9smgJqjB3aCRpzz6rYE,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.631,1,245413,245413,0.475,False,https://api.spotify.com/v1/tracks/2si9smgJqjB3aCRpzz6rYE,2si9smgJqjB3aCRpzz6rYE,2.57e-06,False,6,0.336,-6.66,1,Everything Has Changed,70,,2012-10-22,0.0283,80.029,4,14,spotify:track:2si9smgJqjB3aCRpzz6rYE,0.426
264,0.0199,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/1rB99NVQH2qGJrDZV2E5mb,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.649,1,220600,220600,0.791,False,https://api.spotify.com/v1/tracks/1rB99NVQH2qGJrDZV2E5mb,1rB99NVQH2qGJrDZV2E5mb,0.000606,False,9,0.204,-5.785,1,Starlight,54,,2012-10-22,0.0405,126.008,4,15,spotify:track:1rB99NVQH2qGJrDZV2E5mb,0.58
265,0.211,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/1ah8VKcsljm37Ec5kmxH3J,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.478,1,239426,239427,0.536,False,https://api.spotify.com/v1/tracks/1ah8VKcsljm37Ec5kmxH3J,1ah8VKcsljm37Ec5kmxH3J,6.84e-06,False,7,0.137,-8.284,1,Begin Again,61,,2012-10-22,0.0273,78.962,4,16,spotify:track:1ah8VKcsljm37Ec5kmxH3J,0.33
266,0.161,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/53kG40e97BbXpGAkNP52Rx,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.623,1,286613,286613,0.506,False,https://api.spotify.com/v1/tracks/53kG40e97BbXpGAkNP52Rx,53kG40e97BbXpGAkNP52Rx,6.52e-06,False,7,0.101,-7.325,1,The Moment I Knew,53,,2012-10-22,0.0314,125.89,4,17,spotify:track:53kG40e97BbXpGAkNP52Rx,0.287
267,0.00459,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/4gTnuOEcW40rsdVVdJTg8e,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.487,1,223920,223920,0.555,False,https://api.spotify.com/v1/tracks/4gTnuOEcW40rsdVVdJTg8e,4gTnuOEcW40rsdVVdJTg8e,5.41e-06,False,4,0.105,-6.336,1,Come Back... Be Here,54,,2012-10-22,0.0257,79.956,4,18,spotify:track:4gTnuOEcW40rsdVVdJTg8e,0.218
268,0.328,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/53dLsoZaSaslRpEwsnvpWe,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.732,1,220840,220840,0.581,False,https://api.spotify.com/v1/tracks/53dLsoZaSaslRpEwsnvpWe,53dLsoZaSaslRpEwsnvpWe,0.0,False,5,0.137,-5.82,1,Girl At Home,52,,2012-10-22,0.0283,125.046,4,19,spotify:track:53dLsoZaSaslRpEwsnvpWe,0.645
269,0.197,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/0dHAE7zpQCYCTGYSnpjcMQ,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.828,1,240266,240267,0.632,False,https://api.spotify.com/v1/tracks/0dHAE7zpQCYCTGYSnpjcMQ,0dHAE7zpQCYCTGYSnpjcMQ,0.000162,False,2,0.13,-8.25,1,Treacherous - Original Demo Recording,49,,2012-10-22,0.035,109.985,4,20,spotify:track:0dHAE7zpQCYCTGYSnpjcMQ,0.512
270,0.115,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/38fpk0sWQSYxdeydIOSFeQ,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.677,1,227080,227080,0.899,False,https://api.spotify.com/v1/tracks/38fpk0sWQSYxdeydIOSFeQ,38fpk0sWQSYxdeydIOSFeQ,0.000126,False,1,0.0698,-4.613,0,Red - Original Demo Recording,50,,2012-10-22,0.0356,125.008,4,21,spotify:track:38fpk0sWQSYxdeydIOSFeQ,0.625
271,0.644,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/6g6ideAIzJ26LLxtpoDHVy,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.631,1,323080,323080,0.117,False,https://api.spotify.com/v1/tracks/6g6ideAIzJ26LLxtpoDHVy,6g6ideAIzJ26LLxtpoDHVy,0.000375,False,2,0.125,-15.904,1,State Of Grace - Acoustic Version,51,,2012-10-22,0.0303,104.724,4,22,spotify:track:6g6ideAIzJ26LLxtpoDHVy,0.0708
272,0.000176,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/4EgRs3H1ohNw77tyEiWH8W,Taylor Swift,['MX'],0.585,1,295720,295720,0.835,False,https://api.spotify.com/v1/tracks/4EgRs3H1ohNw77tyEiWH8W,4EgRs3H1ohNw77tyEiWH8W,0.000827,False,4,0.0907,-5.878,1,State Of Grace,38,,2012-10-22,0.0322,129.953,4,1,spotify:track:4EgRs3H1ohNw77tyEiWH8W,0.411
273,0.0892,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/40ceqd31NRrvbbBoKieClW,Taylor Swift,['MX'],0.608,1,223093,223093,0.89,False,https://api.spotify.com/v1/tracks/40ceqd31NRrvbbBoKieClW,40ceqd31NRrvbbBoKieClW,0.0001,False,1,0.092,-4.243,0,Red,49,,2012-10-22,0.0482,124.965,4,2,spotify:track:40ceqd31NRrvbbBoKieClW,0.633
274,0.088,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/2XzQj8SAW94qkeugbU6frq,Taylor Swift,['MX'],0.701,1,242760,242760,0.602,False,https://api.spotify.com/v1/tracks/2XzQj8SAW94qkeugbU6frq,2XzQj8SAW94qkeugbU6frq,5.4e-06,False,2,0.141,-8.167,1,Treacherous,36,,2012-10-22,0.0327,109.984,4,3,spotify:track:2XzQj8SAW94qkeugbU6frq,0.385
275,0.00617,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/44dMahNEJeTOgOB26HdEcR,Taylor Swift,['MX'],0.592,1,219720,219720,0.47,False,https://api.spotify.com/v1/tracks/44dMahNEJeTOgOB26HdEcR,44dMahNEJeTOgOB26HdEcR,0.0,False,6,0.0419,-6.781,1,I Knew You Were Trouble,55,,2012-10-22,0.0393,154.083,4,4,spotify:track:44dMahNEJeTOgOB26HdEcR,0.639
276,0.0375,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/7uuRGDiw1LeGBVGjGlQIlq,Taylor Swift,['MX'],0.601,1,329160,329160,0.639,False,https://api.spotify.com/v1/tracks/7uuRGDiw1LeGBVGjGlQIlq,7uuRGDiw1LeGBVGjGlQIlq,0.000375,False,0,0.129,-7.785,1,All Too Well,43,,2012-10-22,0.0255,93.072,4,5,spotify:track:7uuRGDiw1LeGBVGjGlQIlq,0.289
277,0.00267,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/6KWG1FNvABpaH4FN6Wkbzk,Taylor Swift,['MX'],0.666,1,232120,232120,0.734,False,https://api.spotify.com/v1/tracks/6KWG1FNvABpaH4FN6Wkbzk,6KWG1FNvABpaH4FN6Wkbzk,0.00127,False,7,0.0465,-6.535,1,22,49,,2012-10-22,0.0382,103.976,4,6,spotify:track:6KWG1FNvABpaH4FN6Wkbzk,0.694
278,0.0221,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/1AoUVoRbeODBff8EnPEk3s,Taylor Swift,['MX'],0.57,1,244560,244560,0.489,False,https://api.spotify.com/v1/tracks/1AoUVoRbeODBff8EnPEk3s,1AoUVoRbeODBff8EnPEk3s,9.44e-05,False,4,0.171,-7.232,1,I Almost Do,39,,2012-10-22,0.0272,145.92,4,7,spotify:track:1AoUVoRbeODBff8EnPEk3s,0.206
279,0.0101,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/0QGFCtXV9ifkp3R2iBpczs,Taylor Swift,['MX'],0.533,1,193146,193147,0.689,False,https://api.spotify.com/v1/tracks/0QGFCtXV9ifkp3R2iBpczs,0QGFCtXV9ifkp3R2iBpczs,2.72e-05,False,7,0.118,-5.84,1,We Are Never Ever Getting Back Together,51,,2012-10-22,0.18,171.999,4,8,spotify:track:0QGFCtXV9ifkp3R2iBpczs,0.731
